cust_id,application_date,age,monthly_income,employment_type,residential_status,credit_limit,debt_to_income,bureau_score,inq_6m,delinq_12m,active_trades,default_12m,inq_3m,delinq_6m,residence_tenure,emi_to_income_ratio,new_trades_3m,utilization_ratio,thin_file_flag,ptp_flag_bureau,education_level,gender,marital_status,risk_region_flag,channel_code
CUST003093,2022-07-26,23,13171.0,SELF-EMPLOYED,OWN,15000,0.13,546.0,0,0,1,1,0,0,7,0.21,1,0.31,1,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST003094,2022-07-29,50,4478.0,SALARIED,RENT,20000,0.33,693.0,1,1,3,0,1,0,8,0.32,0,0.03,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST003095,2022-04-25,32,5722.0,SALARIED,OWN,5000,0.39,714.0,1,0,5,0,1,0,7,0.21,0,0.16,0,0,OTHER,MALE,MARRIED,0,DSA
CUST003096,2022-08-13,49,9452.0,SALARIED,OWN,30000,0.42,682.0,3,0,4,0,2,0,16,0.31,2,0.16,0,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST003097,2022-05-14,23,12829.0,SELF-EMPLOYED,RENT,20000,0.21,671.0,0,1,5,0,0,0,12,0.13,1,0.38,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST003098,2022-09-08,46,11043.0,SELF-EMPLOYED,OWN,10000,0.16,682.0,3,0,4,1,1,0,7,0.33,2,0.17,0,0,BACHELORS,FEMALE,DIVORCED,0,BRANCH
CUST003099,2022-08-07,50,17912.0,SALARIED,OTHER,50000,0.31,632.0,4,0,2,0,1,0,5,0.27,0,0.2,0,0,BACHELORS,MALE,SINGLE,1,BRANCH
CUST003100,2022-04-01,29,6070.0,SELF-EMPLOYED,RENT,10000,0.65,650.0,3,0,4,0,2,0,18,0.28,1,0.33,0,0,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST003101,2022-12-20,46,8995.0,SELF-EMPLOYED,OWN,30000,0.23,667.0,2,0,3,1,1,0,11,0.39,1,0.41,0,1,BACHELORS,MALE,SINGLE,0,BRANCH
CUST003102,2022-02-15,22,18080.0,SELF-EMPLOYED,OWN,15000,0.53,710.0,1,0,10,0,1,0,14,0.24,0,0.45,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST003103,2022-02-07,23,12524.0,SALARIED,RENT,20000,0.59,744.0,0,0,2,0,0,0,8,0.26,1,0.03,0,0,OTHER,MALE,SINGLE,0,BRANCH
CUST003104,2022-05-22,24,15539.0,SALARIED,OWN,15000,0.36,664.0,2,0,5,0,2,0,13,0.23,0,0.25,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST003105,2022-04-10,45,20205.0,SALARIED,OTHER,20000,0.25,623.0,1,0,8,1,0,0,2,0.36,0,0.3,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST003106,2022-11-24,33,9225.0,SALARIED,RENT,10000,0.43,677.0,1,1,4,0,0,1,11,0.17,1,0.23,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST003107,2022-07-09,59,11603.0,SALARIED,OWN,10000,0.38,776.0,1,0,5,0,0,0,10,0.23,2,0.28,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST003108,2022-02-04,64,10910.0,SELF-EMPLOYED,RENT,5000,0.22,627.0,2,0,1,1,0,0,2,0.32,2,0.34,1,0,MASTERS,MALE,DIVORCED,1,DSA
CUST003109,2022-05-27,55,4182.0,SALARIED,OWN,30000,0.25,719.0,1,0,1,0,0,0,7,0.38,1,0.23,1,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST003110,2022-01-30,43,10758.0,SELF-EMPLOYED,OWN,10000,0.42,742.0,3,0,6,1,1,0,0,0.31,1,0.27,0,0,OTHER,FEMALE,MARRIED,0,BRANCH
CUST003111,2022-11-30,29,15524.0,SALARIED,RENT,20000,0.49,657.0,4,0,2,0,4,0,16,0.21,1,0.28,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST003112,2022-03-25,22,14162.0,SALARIED,RENT,30000,0.3,640.0,5,0,3,1,0,0,17,0.23,1,0.25,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST003113,2022-10-08,61,14476.0,SALARIED,RENT,30000,0.34,704.0,2,0,5,0,0,0,9,0.24,2,0.15,0,1,BACHELORS,FEMALE,MARRIED,0,DSA
CUST003114,2022-12-10,64,10498.0,SALARIED,OWN,10000,0.45,693.0,2,0,6,0,2,0,11,0.3,0,0.11,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST003115,2022-09-27,51,9376.0,SALARIED,RENT,30000,0.32,710.0,3,0,6,0,1,0,16,0.16,1,0.2,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST003116,2022-06-03,64,17077.0,SELF-EMPLOYED,OWN,10000,0.31,779.0,3,0,4,0,1,0,9,0.22,1,0.49,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST003117,2022-04-12,22,10011.0,SALARIED,RENT,20000,0.24,683.0,3,0,4,1,1,0,13,0.23,0,0.33,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST003118,2022-08-03,52,13176.0,SALARIED,RENT,20000,0.23,615.0,4,0,5,0,2,0,8,0.38,4,0.17,0,0,OTHER,FEMALE,DIVORCED,1,BRANCH
CUST003119,2022-05-30,38,12653.0,SALARIED,RENT,5000,0.75,678.0,4,1,2,0,4,1,7,0.34,1,0.35,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST003120,2022-03-24,33,17847.0,SALARIED,RENT,10000,0.32,687.0,2,0,5,0,0,0,18,0.2,1,0.69,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST003121,2022-04-20,25,15886.0,SALARIED,RENT,15000,0.55,738.0,2,0,5,0,2,0,16,0.3,0,0.19,0,1,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST003122,2022-10-02,62,6819.0,SALARIED,OTHER,15000,0.6,665.0,1,0,1,1,0,0,14,0.32,1,0.13,1,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST003123,2022-07-20,64,7250.0,SALARIED,OTHER,30000,0.32,655.0,0,0,5,0,0,0,5,0.08,1,0.23,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST003124,2022-10-11,30,14316.0,SELF-EMPLOYED,RENT,15000,0.41,606.0,3,0,5,1,3,0,6,0.19,0,0.48,0,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST003125,2022-06-22,63,11743.0,SALARIED,OTHER,30000,0.37,702.0,1,0,3,0,1,0,17,0.53,0,0.45,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST003126,2022-11-23,45,10179.0,SELF-EMPLOYED,RENT,15000,0.11,842.0,3,0,1,0,2,0,15,0.32,0,0.28,1,0,MASTERS,FEMALE,SINGLE,1,BRANCH
CUST003127,2022-07-25,54,16063.0,SALARIED,RENT,50000,0.12,664.0,1,0,2,0,0,0,10,0.41,1,0.29,0,0,BACHELORS,MALE,SINGLE,0,DSA
CUST003128,2022-03-04,57,12750.0,SELF-EMPLOYED,OWN,20000,0.36,698.0,1,0,5,0,1,0,8,0.29,1,0.52,0,0,BACHELORS,FEMALE,DIVORCED,0,ONLINE
CUST003129,2022-03-14,50,12210.0,SALARIED,OWN,30000,0.29,648.0,1,0,3,0,1,0,19,0.27,1,0.62,0,0,BACHELORS,FEMALE,SINGLE,0,DSA
CUST003130,2022-09-08,27,15119.0,SALARIED,RENT,10000,0.63,611.0,1,0,6,0,0,0,9,0.2,0,0.1,0,0,OTHER,MALE,SINGLE,1,DSA
CUST003131,2022-05-04,26,10500.0,SALARIED,OWN,15000,0.31,697.0,0,0,5,0,0,0,12,0.44,3,0.65,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST003132,2022-05-01,23,18274.0,SELF-EMPLOYED,RENT,10000,0.64,676.0,2,0,3,0,0,0,6,0.3,1,0.11,0,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST003133,2022-10-02,33,8848.0,SALARIED,OWN,10000,0.28,556.0,1,1,2,1,1,0,1,0.31,1,0.51,0,0,OTHER,FEMALE,SINGLE,0,ONLINE
CUST003134,2022-04-30,23,14628.0,SALARIED,OWN,20000,0.64,756.0,2,1,1,0,1,0,17,0.41,1,0.14,1,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST003135,2022-11-13,46,17735.0,SALARIED,RENT,20000,0.43,696.0,2,0,6,0,1,0,5,0.21,0,0.22,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST003136,2022-06-13,44,6491.0,SALARIED,OTHER,5000,0.43,679.0,3,0,1,0,3,0,1,0.24,0,0.11,1,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST003137,2022-10-13,26,10627.0,SALARIED,OWN,15000,0.27,654.0,1,0,3,0,1,0,14,0.35,1,0.07,0,0,OTHER,FEMALE,MARRIED,0,BRANCH
CUST003138,2022-09-22,63,16569.0,SALARIED,RENT,15000,0.44,695.0,3,0,4,0,2,0,10,0.2,0,0.15,0,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST003139,2022-11-16,62,16629.0,SALARIED,RENT,5000,0.6,698.0,2,0,6,0,1,0,2,0.12,2,0.43,0,0,BACHELORS,MALE,SINGLE,0,DSA
CUST003140,2022-06-10,32,11314.0,SALARIED,OWN,15000,0.33,695.0,0,0,7,0,0,0,8,0.31,3,0.4,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST003141,2022-11-04,56,9061.0,SALARIED,OWN,20000,0.3,728.0,4,0,5,0,1,0,12,0.31,2,0.33,0,0,OTHER,FEMALE,SINGLE,0,DSA
CUST003142,2022-03-30,22,15824.0,SALARIED,OWN,5000,0.31,740.0,0,0,7,0,0,0,10,0.19,1,0.18,0,0,MASTERS,MALE,SINGLE,1,BRANCH
CUST003143,2022-05-22,31,16734.0,SALARIED,OWN,20000,0.59,775.0,3,0,4,0,2,0,12,0.26,1,0.6,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST003144,2022-07-22,59,7341.0,SELF-EMPLOYED,OWN,15000,0.48,633.0,1,1,5,0,0,1,10,0.26,1,0.51,0,1,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST003145,2022-11-05,54,7184.0,SALARIED,OWN,30000,0.57,646.0,2,1,6,0,0,0,9,0.22,0,0.4,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST003146,2022-08-15,46,12901.0,SELF-EMPLOYED,OWN,10000,0.4,693.0,0,0,6,0,0,0,4,0.27,2,0.1,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST003147,2022-11-30,38,14517.0,SALARIED,RENT,30000,0.36,636.0,3,0,3,0,2,0,3,0.41,0,0.19,0,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST003148,2022-08-10,41,10804.0,SELF-EMPLOYED,RENT,5000,0.41,644.0,3,1,8,0,3,1,6,0.25,3,0.17,0,0,BACHELORS,MALE,MARRIED,0,DSA
CUST003149,2022-02-10,56,14717.0,SALARIED,RENT,15000,0.51,699.0,1,0,3,0,0,0,6,0.48,1,0.08,0,0,OTHER,MALE,MARRIED,0,DSA
CUST003150,2022-07-15,60,9159.0,SALARIED,OWN,10000,0.31,720.0,2,0,8,0,2,0,12,0.26,2,0.45,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST003151,2022-03-09,64,3541.0,SALARIED,RENT,30000,0.56,739.0,3,1,7,0,0,0,13,0.18,0,0.14,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST003152,2022-09-21,42,10304.0,SELF-EMPLOYED,RENT,20000,0.4,665.0,2,0,2,0,0,0,8,0.46,0,0.59,0,0,MASTERS,FEMALE,MARRIED,0,ONLINE
CUST003153,2022-01-02,50,12253.0,SALARIED,RENT,5000,0.05,698.0,0,0,2,0,0,0,9,0.16,2,0.46,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST003154,2022-12-27,63,10897.0,SALARIED,OTHER,5000,0.48,687.0,0,0,3,0,0,0,13,0.05,1,0.66,0,0,OTHER,MALE,MARRIED,0,ONLINE
CUST003155,2022-05-05,50,7366.0,SALARIED,RENT,10000,0.16,676.0,0,0,2,0,0,0,1,0.33,3,0.12,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST003156,2022-04-20,28,4737.0,SALARIED,RENT,10000,0.48,634.0,1,1,4,1,1,1,2,0.5,0,0.29,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST003157,2022-03-27,54,9944.0,SALARIED,RENT,20000,0.49,628.0,0,0,3,0,0,0,8,0.21,0,0.39,0,0,OTHER,FEMALE,MARRIED,0,ONLINE
CUST003158,2022-04-30,29,15591.0,SALARIED,OWN,20000,0.4,708.0,1,0,3,0,1,0,19,0.26,2,0.34,0,0,BACHELORS,FEMALE,MARRIED,1,BRANCH
CUST003159,2022-05-07,40,17025.0,SALARIED,OWN,30000,0.43,633.0,1,0,2,1,1,0,9,0.17,2,0.03,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST003160,2022-09-12,60,16751.0,SALARIED,OWN,50000,0.51,586.0,3,1,5,1,1,1,3,0.24,1,0.1,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST003161,2022-07-02,45,8736.0,SELF-EMPLOYED,OWN,20000,0.28,673.0,4,0,4,0,0,0,8,0.17,2,0.28,0,0,MASTERS,FEMALE,MARRIED,0,ONLINE
CUST003162,2022-01-16,39,7385.0,SALARIED,OWN,5000,0.47,748.0,2,0,1,0,0,0,8,0.34,1,0.63,1,0,BACHELORS,MALE,DIVORCED,0,DSA
CUST003163,2022-03-03,25,13987.0,SALARIED,RENT,15000,0.52,535.0,1,0,5,0,0,0,8,0.38,1,0.36,0,0,BACHELORS,MALE,MARRIED,0,DSA
CUST003164,2022-06-07,31,14540.0,SELF-EMPLOYED,OWN,15000,0.61,661.0,1,0,4,0,0,0,15,0.12,0,0.39,0,0,BACHELORS,MALE,MARRIED,1,ONLINE
CUST003165,2022-09-25,35,13601.0,SALARIED,OTHER,15000,0.18,709.0,1,0,10,0,1,0,2,0.38,1,0.04,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST003166,2022-02-04,28,3944.0,SALARIED,RENT,20000,0.41,584.0,2,0,10,0,0,0,13,0.16,0,0.41,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST003167,2022-09-24,39,8532.0,SELF-EMPLOYED,OWN,50000,0.21,664.0,4,0,1,0,4,0,19,0.29,0,0.29,1,0,OTHER,FEMALE,MARRIED,0,DSA
CUST003168,2022-03-05,43,11881.0,SALARIED,OWN,30000,0.2,618.0,2,0,6,0,1,0,12,0.34,1,0.22,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST003169,2022-02-19,47,13949.0,SALARIED,OWN,10000,0.4,625.0,0,0,4,0,0,0,16,0.23,1,0.46,0,1,OTHER,FEMALE,MARRIED,0,ONLINE
CUST003170,2022-09-12,60,15069.0,SELF-EMPLOYED,OTHER,10000,0.36,655.0,1,1,5,0,1,0,18,0.13,5,0.21,0,0,MASTERS,MALE,SINGLE,0,ONLINE
CUST003171,2022-05-29,52,12577.0,SELF-EMPLOYED,RENT,30000,0.52,619.0,0,0,7,0,0,0,6,0.16,1,0.22,0,0,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST003172,2022-11-21,46,13323.0,SALARIED,OWN,30000,0.3,615.0,2,0,6,0,1,0,6,0.34,2,0.33,0,0,MASTERS,FEMALE,MARRIED,0,DSA
CUST003173,2022-10-31,47,12339.0,SALARIED,OTHER,10000,0.33,672.0,0,0,2,0,0,0,6,0.36,3,0.39,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST003174,2022-10-03,39,14742.0,SALARIED,RENT,20000,0.38,786.0,0,0,3,0,0,0,15,0.09,1,0.24,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST003175,2022-12-23,62,13251.0,SALARIED,OWN,20000,0.22,713.0,3,0,3,0,3,0,0,0.4,1,0.14,0,0,OTHER,FEMALE,SINGLE,0,DSA
CUST003176,2022-06-21,49,12263.0,SALARIED,RENT,15000,0.24,726.0,2,0,3,0,1,0,17,0.18,1,0.47,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST003177,2022-07-20,59,10927.0,SALARIED,RENT,10000,0.52,715.0,4,0,7,1,3,0,13,0.2,0,0.45,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST003178,2022-11-20,61,12325.0,SELF-EMPLOYED,OWN,30000,0.27,640.0,1,0,2,0,0,0,2,0.3,2,0.26,0,1,OTHER,MALE,MARRIED,0,ONLINE
CUST003179,2022-02-04,53,13938.0,SELF-EMPLOYED,RENT,20000,0.53,691.0,0,0,3,0,0,0,10,0.05,1,0.34,0,0,MASTERS,MALE,DIVORCED,1,BRANCH
CUST003180,2022-08-04,39,13070.0,SALARIED,OWN,10000,0.44,730.0,1,0,6,0,1,0,1,0.28,1,0.15,0,0,BACHELORS,MALE,DIVORCED,0,ONLINE
CUST003181,2022-03-06,57,13523.0,SALARIED,OWN,20000,0.12,716.0,2,0,1,0,0,0,17,0.24,3,0.36,1,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST003182,2022-01-08,39,17371.0,SALARIED,OWN,20000,0.43,685.0,2,0,7,0,2,0,15,0.31,0,0.04,0,0,BACHELORS,MALE,MARRIED,0,DSA
CUST003183,2022-10-28,53,13061.0,SALARIED,OTHER,30000,0.43,701.0,1,0,1,1,0,0,18,0.24,0,0.35,1,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST003184,2022-12-09,36,9404.0,SALARIED,RENT,10000,0.41,798.0,1,1,5,0,0,0,13,0.36,1,0.07,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST003185,2022-11-28,43,15534.0,SELF-EMPLOYED,OWN,50000,0.33,717.0,2,0,5,0,0,0,4,0.17,2,0.55,0,0,OTHER,FEMALE,SINGLE,1,BRANCH
CUST003186,2022-03-17,27,6535.0,SALARIED,OWN,10000,0.21,659.0,0,0,3,0,0,0,1,0.31,2,0.06,0,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST003187,2022-06-23,46,7674.0,SELF-EMPLOYED,OWN,20000,0.55,671.0,3,1,3,0,0,0,16,0.22,2,0.55,0,0,OTHER,FEMALE,MARRIED,1,ONLINE
CUST003188,2022-02-16,52,13343.0,SALARIED,RENT,20000,0.33,622.0,2,0,1,1,1,0,18,0.08,1,0.06,1,0,MASTERS,FEMALE,MARRIED,1,ONLINE
CUST003189,2022-01-15,32,14066.0,SALARIED,OWN,15000,0.22,792.0,1,0,9,0,1,0,10,0.18,1,0.3,0,0,MASTERS,MALE,MARRIED,1,ONLINE
CUST003190,2022-12-27,28,7020.0,SALARIED,RENT,15000,0.42,755.0,2,0,5,0,1,0,8,0.26,0,0.07,0,0,BACHELORS,FEMALE,SINGLE,0,DSA
CUST003191,2022-05-27,25,10469.0,SALARIED,OTHER,30000,0.24,679.0,1,0,4,0,1,0,15,0.24,1,0.08,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST003192,2022-01-26,62,9576.0,SELF-EMPLOYED,RENT,20000,0.21,784.0,4,0,4,0,1,0,18,0.19,2,0.19,0,0,OTHER,MALE,SINGLE,0,BRANCH
CUST003193,2022-11-04,48,10053.0,SELF-EMPLOYED,OWN,15000,0.29,707.0,0,0,4,0,0,0,10,0.17,3,0.21,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST003194,2022-04-03,25,15774.0,SALARIED,OWN,10000,0.25,653.0,3,0,3,0,3,0,13,0.25,2,0.4,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST003195,2022-08-20,46,14826.0,SALARIED,OWN,5000,0.21,720.0,2,0,4,0,1,0,10,0.4,2,0.34,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST003196,2022-01-21,25,11924.0,SALARIED,RENT,10000,0.47,695.0,2,0,2,0,0,0,14,0.24,1,0.4,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST003197,2022-11-03,42,9816.0,SELF-EMPLOYED,RENT,50000,0.33,717.0,1,0,1,0,1,0,9,0.13,2,0.34,1,0,BACHELORS,MALE,MARRIED,1,BRANCH
CUST003198,2022-02-07,35,6601.0,SELF-EMPLOYED,RENT,20000,0.54,607.0,2,1,4,1,0,0,9,0.52,0,0.14,0,0,OTHER,MALE,MARRIED,1,ONLINE
CUST003199,2022-10-03,33,17681.0,SALARIED,OWN,50000,0.22,634.0,4,0,2,0,3,0,2,0.05,0,0.32,0,0,OTHER,FEMALE,SINGLE,0,DSA
CUST003200,2022-06-06,48,14368.0,SALARIED,RENT,5000,0.09,749.0,1,0,3,0,1,0,6,0.43,1,0.17,0,0,OTHER,MALE,SINGLE,0,DSA
CUST003201,2022-06-28,53,9173.0,SALARIED,OWN,20000,0.37,760.0,2,0,5,0,1,0,0,0.27,0,0.31,0,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST003202,2022-05-12,63,14878.0,SALARIED,OWN,5000,0.63,746.0,2,0,6,0,0,0,12,0.22,1,0.29,0,0,OTHER,FEMALE,MARRIED,0,ONLINE
CUST003203,2022-11-07,43,11719.0,SALARIED,RENT,20000,0.43,786.0,4,1,3,0,2,0,18,0.21,0,0.26,0,0,BACHELORS,MALE,SINGLE,0,DSA
CUST003204,2022-12-14,53,10852.0,SALARIED,OWN,15000,0.83,704.0,3,0,5,0,2,0,2,0.23,0,0.41,0,0,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST003205,2022-01-28,63,13741.0,SELF-EMPLOYED,RENT,5000,0.4,700.0,1,0,5,0,0,0,14,0.23,0,0.34,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST003206,2022-09-17,38,9034.0,SALARIED,RENT,15000,0.39,629.0,3,1,4,0,1,1,16,0.43,1,0.43,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST003207,2022-03-17,50,10625.0,SALARIED,RENT,10000,0.05,646.0,2,0,4,0,2,0,0,0.14,1,0.16,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST003208,2022-03-08,46,12486.0,SELF-EMPLOYED,OWN,20000,0.41,576.0,0,0,6,0,0,0,12,0.23,1,0.28,0,0,OTHER,FEMALE,DIVORCED,0,ONLINE
CUST003209,2022-12-08,36,10002.0,SALARIED,OWN,20000,0.38,659.0,2,0,3,1,2,0,7,0.24,3,0.09,0,1,BACHELORS,MALE,DIVORCED,0,BRANCH
CUST003210,2022-07-13,33,14676.0,SALARIED,OWN,20000,0.29,572.0,4,0,2,0,4,0,5,0.25,2,0.34,0,0,BACHELORS,MALE,DIVORCED,0,ONLINE
CUST003211,2022-06-11,59,19476.0,SALARIED,OWN,50000,0.33,729.0,2,1,2,0,0,1,11,0.43,0,0.21,0,1,OTHER,FEMALE,SINGLE,0,ONLINE
CUST003212,2022-12-13,53,8983.0,SALARIED,OTHER,15000,0.34,694.0,2,1,4,0,1,1,7,0.23,0,0.38,0,0,OTHER,MALE,MARRIED,0,ONLINE
CUST003213,2022-12-27,46,5339.0,SALARIED,RENT,15000,0.32,574.0,3,0,4,0,0,0,19,0.16,1,0.47,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST003214,2022-09-14,21,3993.0,SALARIED,OWN,30000,0.66,666.0,3,0,2,0,1,0,12,0.45,1,0.33,0,0,OTHER,FEMALE,MARRIED,0,ONLINE
CUST003215,2022-03-13,58,11398.0,SELF-EMPLOYED,OTHER,15000,0.29,773.0,2,0,5,0,1,0,12,0.19,1,0.09,0,0,MASTERS,MALE,SINGLE,0,DSA
CUST003216,2022-03-28,22,9347.0,SALARIED,RENT,5000,0.38,669.0,3,0,1,0,1,0,12,0.26,0,0.17,1,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST003217,2022-09-19,26,12831.0,SELF-EMPLOYED,OWN,30000,0.29,625.0,1,0,6,0,1,0,7,0.18,1,0.09,0,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST003218,2022-08-02,58,12530.0,SALARIED,OWN,5000,0.47,586.0,1,0,2,0,0,0,17,0.22,0,0.28,0,1,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST003219,2022-06-02,62,5587.0,SELF-EMPLOYED,OWN,10000,0.38,587.0,1,1,7,1,1,0,19,0.32,0,0.25,0,0,OTHER,MALE,MARRIED,1,BRANCH
CUST003220,2022-07-29,44,4740.0,SALARIED,OTHER,10000,0.31,702.0,1,0,3,0,1,0,0,0.27,0,0.41,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST003221,2022-03-02,38,13184.0,SALARIED,RENT,5000,0.06,653.0,5,1,7,0,2,0,7,0.2,1,0.28,0,0,BACHELORS,FEMALE,DIVORCED,0,ONLINE
CUST003222,2022-09-25,47,12542.0,SALARIED,RENT,5000,0.39,657.0,1,0,3,1,1,0,15,0.27,2,0.21,0,0,OTHER,MALE,MARRIED,0,ONLINE
CUST003223,2022-09-19,61,10297.0,SALARIED,OWN,5000,0.3,654.0,1,0,3,1,1,0,11,0.4,0,0.25,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST003224,2022-08-06,28,5371.0,SALARIED,RENT,15000,0.34,668.0,0,0,6,0,0,0,1,0.17,0,0.32,0,0,BACHELORS,FEMALE,DIVORCED,0,DSA
CUST003225,2022-10-10,48,13886.0,SELF-EMPLOYED,OWN,10000,0.17,614.0,0,0,4,0,0,0,15,0.32,1,0.06,0,0,MASTERS,MALE,MARRIED,1,ONLINE
CUST003226,2022-05-16,30,17088.0,SALARIED,OTHER,10000,0.56,691.0,5,1,6,0,0,0,17,0.12,0,0.53,0,0,OTHER,MALE,SINGLE,0,ONLINE
CUST003227,2022-12-28,37,13112.0,SALARIED,OTHER,20000,0.48,604.0,5,1,4,1,5,1,10,0.16,1,0.11,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST003228,2022-04-03,49,8610.0,SALARIED,OWN,10000,0.56,637.0,4,0,1,1,4,0,10,0.27,0,0.19,1,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST003229,2022-04-19,26,12178.0,SELF-EMPLOYED,RENT,5000,0.52,726.0,1,0,3,0,1,0,4,0.21,1,0.36,0,0,BACHELORS,MALE,SINGLE,0,DSA
CUST003230,2022-08-29,34,6536.0,SALARIED,RENT,15000,0.44,694.0,1,0,7,0,0,0,10,0.41,1,0.48,0,0,BACHELORS,MALE,MARRIED,1,ONLINE
CUST003231,2022-12-21,42,16232.0,SELF-EMPLOYED,OTHER,15000,0.18,709.0,2,0,4,0,1,0,16,0.34,3,0.27,0,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST003232,2022-05-22,26,12327.0,SELF-EMPLOYED,OWN,15000,0.63,783.0,1,0,3,0,0,0,11,0.34,1,0.15,0,0,OTHER,FEMALE,MARRIED,0,ONLINE
CUST003233,2022-10-18,46,4927.0,SALARIED,OWN,15000,0.21,672.0,2,0,4,0,0,0,11,0.45,1,0.23,0,0,MASTERS,MALE,MARRIED,1,ONLINE
CUST003234,2022-08-25,59,10797.0,SALARIED,RENT,20000,0.31,676.0,3,0,1,0,1,0,7,0.17,1,0.33,1,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST003235,2022-12-06,32,13853.0,SELF-EMPLOYED,RENT,20000,0.46,662.0,0,0,5,1,0,0,9,0.16,3,0.28,0,1,OTHER,MALE,MARRIED,0,ONLINE
CUST003236,2022-11-08,55,10668.0,SALARIED,OWN,30000,0.46,653.0,2,0,3,0,0,0,5,0.29,0,0.15,0,1,BACHELORS,FEMALE,MARRIED,0,ONLINE
