cust_id,age,gender,marital_status,education_level,employment_type,monthly_income,residence_type,city,state,application_id,application_date,product_type,channel,requested_amount,tenure_months,account_id,account_open_date,current_balance,emi_amount,bureau_score,total_accounts,active_accounts,overdue_accounts,recent_enquiries_6m,broken_ptp_flag,write_off_flag,legal_case_flag,ptp_kept_ratio,default_6m_flag,snapshot_date,credit_card_utilization_pct,past_due_accounts_count,recent_loan_inquiry_flag,repayment_to_due_ratio,early_repayment_flag,salary_credit_3m
CUST006247,49,F,Divorced,High School,Self-employed,38543,Rented,Jessicamouth,Washington,APP006247,2022-08-28,Home Loan,Mobile,300000,180,ACC006247,2022-04-02,242915,3409.79,774,2,2,2,3,0,0,0,0.06,0,2022-12-31,21.67,1,1,1.15,0,2
CUST006248,24,M,Married,High School,Unemployed,28950,Owned,Charleschester,Rhode Island,APP006248,2022-11-28,Personal Loan,Mobile,488566,24,ACC006248,2022-11-23,159266,22771.01,663,2,2,2,3,0,0,0,0.47,0,2022-12-31,38.59,1,1,1.01,0,0
CUST006249,37,M,Married,Graduate,Unemployed,45036,Owned,Stephenburgh,Connecticut,APP006249,2022-09-02,Auto Loan,Mobile,96343,36,ACC006249,2021-06-08,220612,3154.15,591,4,1,1,3,1,0,0,0.66,0,2022-12-31,59.87,0,0,0.89,0,0
CUST006250,36,M,Married,Post Graduate,Salaried,28355,Owned,Port Lynnbury,Nebraska,APP006250,2022-08-11,Auto Loan,Mobile,149671,60,ACC006250,2022-08-06,139178,3254.21,519,9,3,2,4,0,0,0,0.74,0,2022-12-31,18.75,0,1,0.97,1,1
CUST006251,69,F,Divorced,High School,Salaried,11834,Parental,Michellebury,West Virginia,APP006251,2022-01-05,Home Loan,Branch,300000,180,ACC006251,2021-03-15,265414,3409.79,746,7,1,2,0,0,0,0,0.63,0,2022-12-31,72.06,0,0,0.94,0,1
CUST006252,51,F,Divorced,Post Graduate,Self-employed,38449,Parental,Courtneychester,Virginia,APP006252,2022-11-15,Credit Card,Online,290098,60,ACC006252,2022-02-27,169153,6307.43,855,1,1,2,4,0,0,0,0.66,0,2022-12-31,42.92,0,0,1.15,0,2
CUST006253,24,M,Divorced,Graduate,Self-employed,14066,Rented,Andrewmouth,Idaho,APP006253,2022-11-23,Home Loan,Online,300000,180,ACC006253,2021-11-25,286347,3409.79,347,6,2,0,2,0,0,0,0.7,0,2022-12-31,76.67,1,1,0.73,0,1
CUST006254,58,F,Divorced,Post Graduate,Self-employed,14466,Parental,Marshallport,Connecticut,APP006254,2022-12-08,Credit Card,Online,362791,12,ACC006254,2022-10-16,163026,32064.07,845,5,3,1,1,0,0,0,0.43,0,2022-12-31,51.9,1,0,1.13,0,1
CUST006255,38,F,Single,Graduate,Self-employed,15811,Owned,Brianmouth,Nevada,APP006255,2022-10-26,Auto Loan,DSA,150000,48,ACC006255,2022-06-22,76610,3876.83,314,1,1,2,0,1,0,0,0.4,0,2022-12-31,25.37,2,0,1.01,0,3
CUST006256,56,F,Divorced,Graduate,Self-employed,13792,Rented,South Coreymouth,Minnesota,APP006256,2022-01-04,Personal Loan,DSA,95687,12,ACC006256,2021-04-08,216157,8456.98,549,2,2,0,0,0,0,0,0.27,1,2022-12-31,72.45,1,1,0.68,0,2
CUST006257,42,M,Divorced,Post Graduate,Salaried,30417,Parental,Warrenborough,Tennessee,APP006257,2022-10-08,Home Loan,Online,385757,180,ACC006257,2022-03-20,219023,4384.5,527,1,1,2,3,0,0,0,0.41,0,2022-12-31,31.43,1,0,0.82,0,2
CUST006258,29,M,Married,Post Graduate,Unemployed,15386,Parental,North Christopher,New Jersey,APP006258,2022-11-14,Auto Loan,Branch,63334,48,ACC006258,2022-07-26,243104,1636.9,600,9,5,2,4,0,0,0,0.36,0,2022-12-31,51.72,1,0,0.86,0,0
CUST006259,64,M,Divorced,Post Graduate,Unemployed,8175,Parental,East Leslie,Vermont,APP006259,2022-08-14,Home Loan,Branch,300000,180,ACC006259,2022-08-09,1424,3409.79,891,7,4,1,1,0,0,0,0.78,0,2022-12-31,16.42,0,0,0.65,0,0
CUST006260,38,M,Single,Graduate,Salaried,41894,Parental,Rachaelstad,Mississippi,APP006260,2022-12-27,Personal Loan,DSA,136488,12,ACC006260,2022-12-22,228418,12063.04,791,9,3,0,1,0,1,0,0.09,0,2022-12-31,62.52,2,0,0.93,0,1
CUST006261,69,M,Married,Graduate,Unemployed,45070,Owned,Hatfieldland,Utah,APP006261,2022-10-15,Credit Card,Branch,39268,48,ACC006261,2022-07-15,93332,1014.9,673,4,4,0,4,0,0,0,0.38,1,2022-12-31,66.6,4,1,0.76,0,0
CUST006262,63,F,Single,High School,Unemployed,6289,Rented,Port Walter,South Carolina,APP006262,2022-08-12,Credit Card,Online,383860,60,ACC006262,2022-04-30,298092,8346.05,385,1,1,1,4,0,0,0,0.27,0,2022-12-31,42.19,0,0,0.87,0,0
CUST006263,51,M,Single,Graduate,Unemployed,4670,Rented,South Williamchest,Nebraska,APP006263,2022-07-22,Credit Card,DSA,160521,36,ACC006263,2021-02-09,154455,5255.25,738,8,3,1,1,0,0,0,0.04,0,2022-12-31,91.13,0,1,0.86,0,0
CUST006264,48,F,Divorced,Graduate,Salaried,28776,Owned,Lefort,New Mexico,APP006264,2022-09-04,Personal Loan,Online,321444,36,ACC006264,2022-07-02,161550,10523.66,372,2,2,0,1,0,0,0,0.19,0,2022-12-31,84.3,1,1,0.91,0,1
CUST006265,31,F,Married,High School,Self-employed,8937,Rented,Frenchbury,Kansas,APP006265,2022-03-25,Home Loan,Online,300000,180,ACC006265,2021-08-21,162001,3409.79,383,2,2,2,4,0,0,0,0.25,0,2022-12-31,70.17,0,0,1.11,1,1
CUST006266,30,F,Married,High School,Salaried,30235,Parental,East David,Minnesota,APP006266,2022-11-27,Home Loan,Branch,483172,180,ACC006266,2021-10-09,14171,5491.72,377,6,5,0,1,0,0,0,0.46,0,2022-12-31,70.66,0,0,1.07,0,3
CUST006267,53,M,Single,Post Graduate,Salaried,4935,Owned,Christophertown,New Hampshire,APP006267,2022-10-08,Personal Loan,Branch,381063,12,ACC006267,2022-07-01,131727,33678.98,689,9,5,1,3,0,0,0,0.71,1,2022-12-31,31.45,0,0,1.12,0,2
CUST006268,66,F,Divorced,Graduate,Self-employed,7811,Parental,Davidton,North Dakota,APP006268,2022-12-21,Auto Loan,DSA,150000,36,ACC006268,2022-01-31,232581,4910.81,807,9,3,2,3,0,0,1,0.64,0,2022-12-31,65.83,0,0,0.94,0,2
CUST006269,47,M,Single,Graduate,Unemployed,20447,Parental,West Shawn,Kentucky,APP006269,2022-08-20,Personal Loan,Mobile,123364,48,ACC006269,2022-08-15,85196,3188.41,640,5,1,1,0,0,0,0,0.53,0,2022-12-31,26.85,1,0,0.97,0,0
CUST006270,51,F,Divorced,Post Graduate,Self-employed,24297,Owned,Smithbury,Washington,APP006270,2022-05-15,Credit Card,DSA,258145,60,ACC006270,2021-04-03,200600,5612.7,377,1,1,1,2,0,0,0,0.8,1,2022-12-31,22.24,2,1,0.86,0,1
CUST006271,56,F,Divorced,Graduate,Salaried,7211,Owned,Simstown,Alabama,APP006271,2022-05-18,Auto Loan,Branch,53301,60,ACC006271,2022-05-13,107551,1158.89,809,2,2,0,4,0,0,0,0.85,0,2022-12-31,94.95,0,0,1.03,0,2
CUST006272,48,M,Divorced,High School,Self-employed,47463,Owned,Dannyside,Colorado,APP006272,2022-08-05,Home Loan,Mobile,300000,180,ACC006272,2022-02-12,230243,3409.79,747,5,1,2,2,0,0,0,0.31,0,2022-12-31,62.9,2,1,0.72,0,1
CUST006273,65,M,Divorced,Graduate,Unemployed,3188,Parental,Ellisview,Oregon,APP006273,2022-11-17,Auto Loan,Branch,103948,48,ACC006273,2020-11-25,203095,2686.59,468,9,2,1,0,0,1,0,0.41,0,2022-12-31,46.63,2,0,0.89,0,0
CUST006274,58,F,Married,High School,Salaried,45421,Parental,Leetown,Indiana,APP006274,2022-05-03,Credit Card,Mobile,285615,48,ACC006274,2022-01-20,55060,7381.87,573,4,4,0,1,0,0,0,0.64,1,2022-12-31,34.49,0,0,1.03,0,2
CUST006275,61,F,Single,Post Graduate,Unemployed,14642,Owned,West Julie,Georgia,APP006275,2022-09-22,Credit Card,Online,316867,24,ACC006275,2021-09-28,85883,14768.49,512,1,1,1,1,1,0,0,0.41,0,2022-12-31,61.33,2,0,1.07,0,0
CUST006276,23,M,Single,Graduate,Self-employed,46056,Parental,Thomasshire,Oregon,APP006276,2022-11-03,Home Loan,Branch,421410,180,ACC006276,2022-04-09,17377,4789.73,887,8,3,1,4,0,0,0,0.72,0,2022-12-31,14.22,1,0,0.75,0,1
CUST006277,55,F,Divorced,Graduate,Unemployed,11223,Rented,Carolchester,Illinois,APP006277,2022-12-22,Personal Loan,DSA,45123,48,ACC006277,2022-08-03,291643,1166.23,773,3,3,1,0,0,1,0,0.28,0,2022-12-31,18.05,1,1,0.71,1,0
CUST006278,66,F,Divorced,Graduate,Salaried,21366,Rented,Andersonberg,Nebraska,APP006278,2022-12-17,Personal Loan,DSA,423393,36,ACC006278,2020-08-12,17370,13861.34,358,5,2,1,0,0,0,0,0.43,0,2022-12-31,12.79,0,0,0.77,0,1
CUST006279,29,F,Married,Post Graduate,Self-employed,13677,Owned,Lake Rebeccatown,Alaska,APP006279,2022-08-02,Auto Loan,Mobile,150000,36,ACC006279,2021-09-08,293101,4910.81,372,6,3,1,1,1,0,0,0.87,0,2022-12-31,52.43,2,1,1.15,0,3
CUST006280,55,M,Married,Graduate,Salaried,11229,Rented,New William,New Jersey,APP006280,2022-12-09,Credit Card,Branch,25239,12,ACC006280,2022-12-04,208692,2230.66,608,5,5,1,2,0,0,0,0.27,0,2022-12-31,61.05,1,1,0.68,0,2
CUST006281,21,F,Married,Graduate,Self-employed,33969,Parental,Normanmouth,Iowa,APP006281,2022-11-29,Credit Card,Online,237649,12,ACC006281,2021-11-22,9094,21003.81,570,6,3,1,2,0,0,0,0.09,0,2022-12-31,15.31,2,0,1.17,0,2
CUST006282,33,F,Married,High School,Salaried,22560,Rented,Lake Alexanderstad,Ohio,APP006282,2022-09-30,Credit Card,Branch,83819,48,ACC006282,2022-06-09,275642,2166.35,670,6,5,0,1,0,0,0,0.38,0,2022-12-31,71.3,2,0,1.2,0,3
CUST006283,64,F,Married,High School,Self-employed,20929,Owned,Lake Jessicaland,Washington,APP006283,2022-05-18,Personal Loan,Branch,477001,24,ACC006283,2022-05-18,205846,22231.99,501,6,5,1,0,1,0,0,0.28,0,2022-12-31,29.58,1,0,1.07,0,3
CUST006284,23,M,Married,Graduate,Unemployed,31407,Owned,New Markport,Rhode Island,APP006284,2022-07-31,Home Loan,Branch,460314,180,ACC006284,2021-12-10,161040,5231.91,803,3,3,1,2,1,0,0,0.12,1,2022-12-31,68.24,1,0,1.06,0,0
CUST006285,65,M,Single,Post Graduate,Salaried,35211,Owned,North April,California,APP006285,2022-04-07,Personal Loan,Online,325212,60,ACC006285,2021-08-01,80264,7070.9,705,4,4,0,2,0,0,0,0.52,0,2022-12-31,93.46,1,0,1.17,1,3
CUST006286,22,M,Married,Post Graduate,Salaried,16137,Owned,Dianehaven,Iowa,APP006286,2022-10-09,Auto Loan,Mobile,24447,12,ACC006286,2022-02-01,208715,2160.67,638,2,2,1,1,0,0,0,0.8,0,2022-12-31,68.74,0,0,0.77,0,1
CUST006287,58,M,Divorced,High School,Unemployed,22912,Parental,South Daniel,Missouri,APP006287,2022-09-07,Personal Loan,DSA,150642,60,ACC006287,2022-03-29,20842,3275.32,565,6,5,2,4,0,0,0,0.78,0,2022-12-31,85.07,1,1,0.68,1,0
CUST006288,64,M,Divorced,Post Graduate,Salaried,41302,Owned,Velezberg,Massachusetts,APP006288,2022-03-11,Home Loan,Branch,376751,180,ACC006288,2022-02-07,241673,4282.14,653,5,5,1,4,0,0,0,0.84,1,2022-12-31,90.6,0,0,1.09,0,3
CUST006289,21,F,Married,High School,Salaried,7700,Rented,Katelynfort,Missouri,APP006289,2022-10-20,Personal Loan,DSA,239028,48,ACC006289,2022-07-07,146403,6177.8,570,6,1,0,0,0,0,0,0.44,0,2022-12-31,51.37,1,0,0.7,0,2
CUST006290,26,M,Single,Graduate,Unemployed,13532,Rented,Davidton,Texas,APP006290,2022-12-10,Home Loan,Branch,300000,180,ACC006290,2022-04-05,54485,3409.79,431,8,1,1,3,0,0,0,0.89,0,2022-12-31,69.7,1,0,0.63,0,0
CUST006291,47,M,Divorced,High School,Self-employed,12787,Owned,East Angela,Florida,APP006291,2022-12-08,Auto Loan,DSA,150000,12,ACC006291,2022-10-15,286354,13257.25,427,7,3,2,0,0,0,0,0.2,0,2022-12-31,82.42,0,0,0.72,0,1
CUST006292,57,F,Divorced,Graduate,Self-employed,36897,Rented,Lake Matthew,North Carolina,APP006292,2022-08-22,Auto Loan,Online,80297,36,ACC006292,2020-08-10,52657,2628.82,862,9,4,2,0,0,0,0,0.47,1,2022-12-31,40.31,0,0,0.86,0,2
CUST006293,67,M,Married,High School,Salaried,23305,Rented,South Jaclyn,Alabama,APP006293,2022-11-13,Personal Loan,Online,451020,60,ACC006293,2021-04-13,1483,9806.27,565,4,3,2,0,0,0,0,0.29,0,2022-12-31,32.22,2,0,0.9,0,2
CUST006294,57,F,Divorced,High School,Unemployed,22246,Rented,Hollowayland,Delaware,APP006294,2022-10-29,Personal Loan,DSA,201276,60,ACC006294,2022-10-24,86218,4376.23,583,7,3,1,1,0,0,0,0.79,1,2022-12-31,90.46,1,1,0.64,0,0
CUST006295,51,M,Married,High School,Self-employed,17071,Parental,Lake Corey,Pennsylvania,APP006295,2022-07-25,Auto Loan,Branch,66565,24,ACC006295,2021-10-25,99774,3102.45,365,4,4,0,2,0,1,0,0.34,0,2022-12-31,71.74,1,0,0.87,0,1
CUST006296,39,M,Single,Post Graduate,Unemployed,33015,Rented,Stanleyborough,New Mexico,APP006296,2022-12-25,Auto Loan,DSA,150000,24,ACC006296,2022-04-19,197370,6991.18,774,6,3,1,4,0,0,0,0.62,0,2022-12-31,28.67,1,1,0.96,0,0
CUST006297,29,F,Single,Post Graduate,Unemployed,14409,Owned,Thomasville,Louisiana,APP006297,2022-11-15,Credit Card,DSA,193514,12,ACC006297,2021-03-12,122702,17103.09,351,1,1,0,0,1,0,0,0.5,0,2022-12-31,48.17,1,0,1.16,1,0
CUST006298,55,M,Divorced,High School,Unemployed,44352,Parental,Port Kylemouth,Louisiana,APP006298,2022-09-09,Personal Loan,Online,464992,60,ACC006298,2022-02-07,183653,10110.05,561,6,2,1,0,0,0,0,0.01,1,2022-12-31,77.7,2,0,0.74,0,0
CUST006299,45,M,Divorced,High School,Unemployed,35267,Rented,Rowlandton,Connecticut,APP006299,2022-07-10,Home Loan,Online,362106,180,ACC006299,2022-03-17,178329,4115.69,703,5,2,0,1,0,0,0,0.1,0,2022-12-31,56.5,0,1,0.73,0,0
CUST006300,31,M,Divorced,High School,Salaried,10896,Owned,Haysburgh,Georgia,APP006300,2022-08-20,Personal Loan,Mobile,103143,60,ACC006300,2022-05-19,286086,2242.58,805,5,3,0,0,0,0,0,0.56,0,2022-12-31,65.25,0,0,0.83,0,1
CUST006301,55,F,Divorced,High School,Salaried,46241,Parental,West Emilytown,Kentucky,APP006301,2022-01-10,Auto Loan,Mobile,116631,48,ACC006301,2020-10-19,239764,3014.39,605,4,1,0,3,0,0,0,0.39,0,2022-12-31,74.07,1,0,1.19,0,3
CUST006302,27,F,Single,High School,Unemployed,12932,Owned,New Cheryl,Virginia,APP006302,2022-09-03,Personal Loan,Mobile,215403,60,ACC006302,2022-05-26,176526,4683.38,563,3,1,1,2,0,0,0,0.66,0,2022-12-31,62.87,1,0,0.8,0,0
CUST006303,44,M,Single,Post Graduate,Unemployed,17746,Rented,South Amandafurt,Alaska,APP006303,2022-10-30,Auto Loan,Branch,150000,12,ACC006303,2022-03-15,150651,13257.25,881,4,4,2,0,0,1,0,0.37,0,2022-12-31,55.91,2,1,0.63,0,0
CUST006304,45,F,Divorced,Graduate,Self-employed,16044,Parental,East Gavinland,Indiana,APP006304,2022-10-01,Credit Card,DSA,377200,12,ACC006304,2020-09-28,131946,33337.56,483,6,4,1,3,1,0,0,0.14,0,2022-12-31,73.72,1,0,0.76,0,1
CUST006305,32,F,Married,Post Graduate,Salaried,22356,Rented,Meganstad,Alaska,APP006305,2022-12-10,Personal Loan,DSA,25005,24,ACC006305,2021-12-22,223929,1165.43,527,2,2,2,3,0,0,0,0.23,1,2022-12-31,71.84,2,0,0.93,0,1
CUST006306,28,M,Married,Post Graduate,Unemployed,20723,Owned,South Charleshaven,Connecticut,APP006306,2022-08-03,Credit Card,Mobile,178846,48,ACC006306,2022-07-29,12574,4622.37,565,2,2,1,0,0,0,0,0.35,0,2022-12-31,63.54,0,0,0.85,0,0
CUST006307,53,M,Divorced,High School,Self-employed,6231,Parental,Lake Betty,Montana,APP006307,2022-02-22,Auto Loan,Branch,150000,36,ACC006307,2020-10-04,147912,4910.81,390,1,1,2,2,0,0,0,0.72,0,2022-12-31,40.58,4,0,1.06,0,1
CUST006308,24,F,Divorced,Post Graduate,Unemployed,13158,Parental,Wendychester,Arizona,APP006308,2022-05-25,Auto Loan,Branch,150000,36,ACC006308,2021-11-09,294008,4910.81,866,2,2,1,3,0,0,0,0.22,0,2022-12-31,44.49,0,0,0.96,0,0
CUST006309,24,F,Single,Graduate,Self-employed,42104,Owned,Lake Logan,Idaho,APP006309,2022-05-18,Credit Card,Branch,144573,24,ACC006309,2022-03-30,124561,6738.23,594,1,1,0,2,0,0,0,0.25,0,2022-12-31,92.49,0,0,0.94,0,3
CUST006310,27,F,Married,Graduate,Unemployed,23688,Owned,Lake Allison,Pennsylvania,APP006310,2022-08-03,Auto Loan,Online,150000,48,ACC006310,2022-07-29,54532,3876.83,605,8,4,2,1,0,0,0,0.27,0,2022-12-31,19.55,1,0,0.79,0,0
CUST006311,61,F,Single,Post Graduate,Self-employed,3081,Owned,New James,Indiana,APP006311,2022-08-13,Personal Loan,Mobile,257696,24,ACC006311,2022-06-09,5599,12010.65,812,6,3,2,4,1,0,0,0.89,0,2022-12-31,32.82,0,0,0.93,0,1
CUST006312,36,M,Single,Post Graduate,Self-employed,33978,Rented,South Alisontown,Wyoming,APP006312,2022-01-05,Home Loan,DSA,300000,180,ACC006312,2020-08-13,180962,3409.79,542,2,1,0,3,1,0,0,0.33,1,2022-12-31,51.85,3,0,0.97,0,1
CUST006313,34,M,Single,Post Graduate,Unemployed,25657,Owned,Port Caitlin,Virginia,APP006313,2022-04-30,Auto Loan,DSA,150000,12,ACC006313,2021-05-02,257206,13257.25,456,5,5,1,2,0,0,0,0.37,1,2022-12-31,81.12,1,0,0.71,0,0
CUST006314,51,M,Single,High School,Unemployed,7798,Parental,Thompsonfort,Mississippi,APP006314,2022-09-19,Home Loan,DSA,434053,180,ACC006314,2022-09-14,252749,4933.43,785,7,3,2,3,1,0,0,0.85,0,2022-12-31,23.91,1,1,1.04,0,0
CUST006315,41,F,Divorced,Graduate,Salaried,42472,Parental,Port Kimberly,Illinois,APP006315,2022-03-19,Personal Loan,Branch,85859,48,ACC006315,2021-05-03,281363,2219.07,517,7,5,0,0,0,0,0,0.06,0,2022-12-31,33.54,2,0,0.84,0,2
CUST006316,65,M,Divorced,Graduate,Self-employed,29504,Parental,Port Johnville,South Dakota,APP006316,2022-11-05,Personal Loan,DSA,301301,48,ACC006316,2022-09-01,106396,7787.28,727,4,3,1,4,0,0,0,0.98,0,2022-12-31,15.59,1,0,1.05,0,2
CUST006317,40,M,Divorced,Graduate,Self-employed,38347,Rented,East Deniseborough,Michigan,APP006317,2022-09-10,Auto Loan,Mobile,150000,24,ACC006317,2022-09-02,212422,6991.18,496,8,3,1,2,0,0,0,0.11,0,2022-12-31,70.01,1,0,0.71,0,1
CUST006318,22,F,Single,Post Graduate,Salaried,29478,Rented,Jonesfurt,Ohio,APP006318,2022-12-18,Home Loan,Branch,300000,180,ACC006318,2022-01-10,208925,3409.79,389,3,3,1,3,0,0,0,0.25,0,2022-12-31,30.25,2,1,0.99,0,2
CUST006319,24,M,Divorced,High School,Self-employed,20495,Rented,New David,Ohio,APP006319,2022-06-25,Auto Loan,DSA,150000,24,ACC006319,2021-12-27,215230,6991.18,844,7,5,1,3,0,0,1,0.09,1,2022-12-31,43.04,1,0,0.62,0,2
CUST006320,47,M,Married,High School,Unemployed,49188,Parental,Andrewstad,Delaware,APP006320,2022-12-03,Auto Loan,Online,90921,48,ACC006320,2022-05-06,175914,2349.9,725,4,4,0,4,0,0,0,0.66,0,2022-12-31,47.71,3,0,0.7,0,0
CUST006321,29,M,Married,Post Graduate,Unemployed,3880,Owned,Port Savannah,Kansas,APP006321,2022-12-14,Home Loan,DSA,327119,180,ACC006321,2022-12-09,299507,3718.02,649,7,3,1,1,0,0,0,0.23,0,2022-12-31,85.76,0,0,1.13,0,0
CUST006322,64,F,Married,High School,Salaried,37612,Parental,New David,Florida,APP006322,2022-09-13,Personal Loan,Online,359635,48,ACC006322,2021-05-01,61770,9294.95,303,6,2,2,4,0,0,0,0.24,0,2022-12-31,44.96,2,0,0.88,0,2
CUST006323,32,F,Single,Post Graduate,Self-employed,41076,Owned,Amandashire,Oregon,APP006323,2022-07-10,Auto Loan,Mobile,150000,60,ACC006323,2021-04-10,223777,3261.36,416,7,3,0,1,0,0,0,0.5,1,2022-12-31,22.34,2,0,0.9,0,3
CUST006324,60,M,Divorced,Graduate,Salaried,8157,Parental,Victorchester,California,APP006324,2022-12-08,Credit Card,Online,90879,36,ACC006324,2022-12-03,7827,2975.26,727,1,1,2,1,1,0,0,0.59,0,2022-12-31,54.57,0,0,1.14,0,2
CUST006325,54,M,Married,Post Graduate,Salaried,30912,Rented,Zamoraburgh,Alabama,APP006325,2022-12-23,Home Loan,Online,300000,180,ACC006325,2020-11-19,280417,3409.79,718,9,3,2,2,0,0,0,0.53,1,2022-12-31,91.85,2,0,0.89,0,2
CUST006326,62,F,Divorced,Graduate,Unemployed,22428,Owned,West David,Mississippi,APP006326,2022-12-20,Credit Card,Mobile,27767,36,ACC006326,2022-09-16,131335,909.06,793,6,4,2,0,0,0,0,0.2,0,2022-12-31,61.65,0,0,0.99,0,0
CUST006327,34,F,Married,Post Graduate,Unemployed,17540,Owned,Kathleentown,Ohio,APP006327,2022-07-20,Home Loan,DSA,468759,180,ACC006327,2022-04-05,184593,5327.9,829,5,2,2,0,0,0,0,0.09,0,2022-12-31,93.59,1,1,0.73,1,0
CUST006328,53,F,Married,Post Graduate,Self-employed,16527,Owned,Maureenburgh,Nebraska,APP006328,2022-11-09,Home Loan,DSA,307087,180,ACC006328,2022-01-06,242460,3490.34,537,4,4,0,0,0,0,0,0.0,0,2022-12-31,81.49,1,0,0.65,0,2
CUST006329,23,M,Single,Graduate,Self-employed,24244,Parental,Juliehaven,Hawaii,APP006329,2022-05-31,Auto Loan,DSA,120748,36,ACC006329,2022-05-26,242580,3953.13,666,8,5,1,2,0,0,0,0.79,0,2022-12-31,13.06,1,0,0.81,0,3
CUST006330,55,M,Divorced,High School,Unemployed,31183,Owned,Derekhaven,Iowa,APP006330,2022-10-02,Credit Card,DSA,139470,36,ACC006330,2022-07-27,109006,4566.07,766,6,1,2,3,0,0,0,0.52,0,2022-12-31,65.96,0,1,1.08,0,0
CUST006331,42,F,Married,High School,Self-employed,37318,Parental,New Kristi,Vermont,APP006331,2022-05-17,Home Loan,Mobile,300000,180,ACC006331,2020-07-04,290234,3409.79,623,5,4,1,1,0,0,0,0.99,0,2022-12-31,34.38,2,0,0.87,0,3
CUST006332,61,M,Divorced,Post Graduate,Unemployed,29079,Owned,North Andrestad,Hawaii,APP006332,2022-10-08,Home Loan,DSA,300000,180,ACC006332,2022-10-03,260356,3409.79,779,4,3,2,1,0,0,0,0.06,0,2022-12-31,57.57,0,1,0.7,0,0
CUST006333,57,M,Single,High School,Unemployed,47765,Owned,Port Alicia,Alaska,APP006333,2022-12-14,Home Loan,Mobile,300000,180,ACC006333,2022-01-16,90991,3409.79,423,1,1,1,1,0,0,0,0.57,1,2022-12-31,33.74,2,0,0.93,0,0
CUST006334,22,F,Divorced,Post Graduate,Unemployed,18876,Owned,Bobbytown,Mississippi,APP006334,2022-09-13,Auto Loan,Mobile,150000,24,ACC006334,2022-02-25,218362,6991.18,429,8,3,0,0,0,0,0,0.1,1,2022-12-31,39.65,0,0,0.76,0,0
CUST006335,21,M,Married,Post Graduate,Salaried,49898,Parental,Lake Ashley,Colorado,APP006335,2022-11-10,Personal Loan,Branch,415467,60,ACC006335,2021-12-03,70624,9033.26,682,1,1,1,2,0,0,0,0.82,0,2022-12-31,88.47,0,0,1.17,0,3
CUST006336,62,F,Married,Post Graduate,Self-employed,17196,Rented,East Robertburgh,Rhode Island,APP006336,2022-06-15,Credit Card,Branch,228059,24,ACC006336,2022-06-10,255838,10629.34,856,5,4,1,2,0,0,0,0.62,0,2022-12-31,27.56,1,1,0.95,0,1
CUST006337,46,M,Married,Graduate,Salaried,35839,Parental,New Richardchester,South Dakota,APP006337,2022-04-09,Auto Loan,Mobile,114598,12,ACC006337,2020-08-30,104987,10128.36,504,7,1,2,4,1,0,0,0.72,1,2022-12-31,84.3,2,1,1.19,0,3
CUST006338,26,M,Single,Graduate,Unemployed,6631,Owned,Port Douglascheste,Missouri,APP006338,2022-05-09,Credit Card,Branch,105737,60,ACC006338,2021-03-01,75268,2298.98,573,9,3,0,2,0,0,0,0.5,1,2022-12-31,12.59,1,0,0.63,0,0
CUST006339,44,F,Married,High School,Unemployed,43137,Parental,Hansenland,Washington,APP006339,2022-07-23,Home Loan,DSA,300000,180,ACC006339,2021-10-04,250950,3409.79,331,9,5,1,2,0,0,0,0.88,0,2022-12-31,17.72,1,0,0.61,0,0
CUST006340,31,M,Married,Post Graduate,Self-employed,40353,Rented,South Rogerstad,Illinois,APP006340,2022-01-07,Home Loan,Mobile,300000,180,ACC006340,2021-03-12,176080,3409.79,524,4,3,0,1,0,0,0,0.34,0,2022-12-31,82.65,0,0,0.89,0,2
CUST006341,68,F,Divorced,High School,Salaried,43282,Owned,Johnnytown,Maine,APP006341,2022-09-25,Home Loan,DSA,300000,180,ACC006341,2022-03-26,280736,3409.79,816,9,3,0,4,0,0,0,0.59,0,2022-12-31,63.6,0,0,1.12,0,1
CUST006342,28,F,Married,High School,Unemployed,16632,Owned,Harrisside,South Dakota,APP006342,2022-05-08,Home Loan,Mobile,300000,180,ACC006342,2021-05-25,118935,3409.79,447,7,4,1,2,1,0,0,0.79,0,2022-12-31,73.52,0,0,0.91,1,0
CUST006343,61,F,Married,Graduate,Unemployed,38937,Owned,North Annland,North Dakota,APP006343,2022-07-17,Home Loan,DSA,425174,180,ACC006343,2021-12-26,102996,4832.51,440,8,1,1,1,0,0,0,0.88,0,2022-12-31,27.8,3,1,1.13,0,0
CUST006344,41,F,Married,Graduate,Unemployed,41755,Rented,Lake Deborahfort,Mississippi,APP006344,2022-10-21,Auto Loan,Branch,150000,36,ACC006344,2022-02-21,97264,4910.81,893,5,3,0,1,0,0,0,0.49,0,2022-12-31,55.65,1,1,0.68,0,0
CUST006345,49,F,Married,Graduate,Unemployed,22208,Rented,South William,Kansas,APP006345,2022-09-22,Credit Card,Mobile,387319,60,ACC006345,2022-05-29,1573,8421.25,879,6,5,0,1,0,0,0,0.07,0,2022-12-31,72.66,1,1,1.02,0,0
CUST006346,23,F,Single,High School,Unemployed,35827,Owned,New Brianna,North Carolina,APP006346,2022-01-18,Auto Loan,DSA,150000,48,ACC006346,2020-11-23,47995,3876.83,400,8,4,2,0,0,0,0,0.19,1,2022-12-31,63.32,0,0,1.0,0,0
